Offer SKU,Product SKU,Category code,Category Label,Product,Offer state,Price,Quantity,Alert threshold,Logistic Class,Activated,Available Start Date,Available End Date
886108980266,584466,apparel & footwear > apparel > pants,Pants & Capris,Columbia Men's Silver Ridge Convertible Pants - Tusk Size 34,New,112.95,2,,SMW,yes,,
886108980082,476230,apparel & footwear > apparel > pants,Pants & Capris,Columbia Men's Silver Ridge Convertible Pant - Fossil Size 40,New,112.95,52,,SMW,yes,,
888667737954,MKL_322605_4598,apparel & footwear > footwear > boots,Boots,"Columbia Mens Bugaboot Closed Toe Mid-Calf Cold, Black, Charcoal, Size 10.0 Variant Size Value US 19.15",New,216.95,0,,SMW,no,,
9321977692977,MKL_1894530_157,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Ladies Hippi Heart Tank Top - Blue Variant Size Value 16US,New,33.95,0,,SMW,no,,
9321977694964,MKL_1894530_160,apparel & footwear > swimwear > bikinis,Bikinis,Ocean & Earth Ladies Capri Bikini - Aqua Variant Size Value 6US,New,90.95,0,,SMW,no,,
9321977695008,MKL_1894530_161,apparel & footwear > swimwear > bikinis,Bikinis,Ocean & Earth Ladies Capri Bikini - Aqua Variant Size Value 14US,New,90.95,0,,SMW,no,,
9321977694261,MKL_1866263_159,apparel & footwear > swimwear > bikini bottoms,Bikini Bottoms,Ocean & Earth Ladies Tyler Ruched Sides Pant Bikini Bottom  Ink - BlackInk Variant Size Value 10US,New,37.95,0,,SMW,no,,
9321977694285,MKL_1866263_198,apparel & footwear > swimwear > bikini bottoms,Bikini Bottoms,Ocean & Earth Ladies Tyler Ruched Sides Pant Bikini Bottom  Ink - BlackInk Variant Size Value 14US,New,37.95,0,,SMW,no,,
9321977690379,MKL_1866263_157,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Boys Holidayz Tee - IceBlue Variant Size Value 16US,New,33.95,0,,SMW,no,,
9321977695794,MKL_1866263_197,apparel & footwear > swimwear > bikinis,Bikinis,Ocean & Earth Ladies Sundaze Bikini - Sunset Variant Size Value 16US,New,75.95,0,,SMW,no,,
9321977701259,MKL_1866263_180,apparel & footwear > swimwear > rash vests,Rash Vests,Ocean & Earth Ladies Cosmic S/S Rash Shirt - Graphite Variant Size Value 14US,New,42.95,0,,SMW,no,,
9321977690317,MKL_1866324_218,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Boys Holidayz Tee - Black Variant Size Value 12US,New,33.95,0,,SMW,no,,
9321977690218,MKL_1866324_224,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Boys Sea Jungle Corp Tee - Black Variant Size Value 16US,New,28.95,0,,SMW,no,,
9321977645355,MKL_1866207_195,apparel & footwear > swimwear > rash vests,Rash Vests,Ocean & Earth Ladies Cosmic S/S Rash Shirt - Black Variant Size Value 16,New,42.95,0,,SMW,no,,
9321977692649,MKL_1866207_189,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Ladies Captain Tee - Navy Variant Size Value 10US,New,42.95,0,,SMW,no,,
9321977700856,MKL_1866207_210,apparel & footwear > swimwear > rash vests,Rash Vests,Ocean & Earth Ladies Champiette Cap/S Rashie - Black Variant Size Value 10,New,61.95,0,,SMW,no,,
9321977700672,MKL_1894530_204,apparel & footwear > apparel > shorts,Shorts,Ocean & Earth Tod Boys Drifter Walkshort - Brown Variant Size Value 2US,New,42.95,0,,SMW,no,,
9321977695145,MKL_1894530_162,apparel & footwear > swimwear > bikinis,Bikinis,Ocean & Earth Ladies Twilight Bikini  Ink - BlackInk Variant Size Value 6US,New,84.95,0,,SMW,no,,
9321977692922,MKL_1894530_158,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Ladies Hippi Heart Tank Top - Blue Variant Size Value 6US,New,33.95,0,,SMW,no,,
9318701073171,722239,sports & outdoors > water sports > other,Other,Mirage Kids' Beachcomber Aqua Shoe - Blue AU Size AU Kids 7-8,New,24.95,80,,SMW,yes,,
886108705173,MKL_808351_950,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Columbia Blue Mens US Size XL Colorblock Hooded Full Zip Jacket,New,85.95,4,,SMW,yes,,
887253299753,MKL_167029_13190,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Columbia Deep Black Womens US Size Large L Full-Zip Hooded Raincoat,New,155.95,10,,SMW,yes,,
824646131757,601745,apparel & footwear > apparel > shirts,Shirts,Columbia Men's Short Sleeve Bahama Shirt -  Fossil Size M,New,68.95,15,,SMW,yes,,
191455284234,MKL_867739_1095,apparel & footwear > footwear > boots,Boots,"SOREL Women's Out 'N About Plus Tall Boots, Black, Size 7.0 Variant Size Value US 8",New,216.95,0,,SMW,no,,
885491142824,583351,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Columbia Women's Fast Trek II Full Zip Fleece Jacket - Black Size L,New,85.95,0,,SMW,no,,
888667870200,MKL_571688_3,apparel & footwear > footwear > boots,Boots,"Sorel Joan of Artic Wedge Winter Boots, Black/Stone Variant Size Value 6 US / 37 EU",New,303.95,3,,SMW,yes,,
886108980471,151056,apparel & footwear > apparel > pants,Pants & Capris,Columbia Men’s Silver Ridge Cargo Pants - Grill Size. WAIST 34,New,102.95,1,,SMW,yes,,
886108840423,583390,apparel & footwear > apparel > shirts,Shirts,Columbia Women's Silver Ridge Long Sleeve Shirt - Fossil Size M,New,85.95,17,,SMW,yes,,
190540735910,MKL_217765_22,apparel & footwear > footwear > boots,Boots,SOREL Womens Tivoli III Leather Closed Toe Ankle Cold Weather Boots Variant Size Value US 10,New,216.95,0,,SMW,no,,
886108980495,151058,apparel & footwear > apparel > pants,Pants & Capris,Columbia Men’s Silver Ridge Cargo Pants - Grill Size. WAIST 38,New,102.95,25,,SMW,yes,,
9321977713825,MKL_1866263_195,apparel & footwear > apparel > shorts,Shorts,Ocean & Earth Boys Last Term Walkshort - Olive Variant Size Value 10US,New,46.95,5,,SMW,yes,,
9321977712224,MKL_1866131_268,apparel & footwear > apparel > shorts,Shorts,"Ocean & Earth Mens Last Term 20"" Walkshort - Olive Variant Size Value 36US",New,63.95,4,,SMW,yes,,
9321977692595,MKL_1866354_14,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Ladies Ink Top  Ink - BlackInk Variant Size Value 12US,New,42.95,0,,SMW,no,,
9321977692571,MKL_1866354_22,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Ladies Ink Top  Ink - BlackInk Variant Size Value 8US,New,42.95,0,,SMW,no,,
9321977577984,MKL_1866131_214,apparel & footwear > apparel > shorts,Shorts,"Ocean & Earth Mens Last Term 20"" Walkshort - Black Variant Size Value 38US",New,63.95,6,,SMW,yes,,
9321977577953,MKL_1866131_215,apparel & footwear > apparel > shorts,Shorts,"Ocean & Earth Mens Last Term 20"" Walkshort - Black Variant Size Value 33US",New,63.95,0,,SMW,no,,
9321977577977,MKL_1866324_239,apparel & footwear > apparel > shorts,Shorts,"Ocean & Earth Mens Last Term 20"" Walkshort - Black Variant Size Value 36US",New,63.95,9,,SMW,yes,,
886108980280,584467,apparel & footwear > apparel > pants,Pants & Capris,Columbia Men's Silver Ridge Convertible Pants - Tusk Size 36,New,112.95,6,,SMW,yes,,
886535631205,509351,apparel & footwear > apparel > shorts,Shorts,Columbia Mens' Silver Ridge Cargo Shorts - Gravel Size 40,New,85.95,20,,SMW,yes,,
803298389426,MKL_1254088_8261,apparel & footwear > footwear > boots,Boots,Sorel Carabou Waterproof Leather Boot Variant Size Value 8US,New,216.95,0,,SMW,no,,
886108980020,476226,apparel & footwear > apparel > pants,Pants & Capris,Columbia Men's Silver Ridge Convertible Pant - Fossil Size 32,New,112.95,43,,SMW,yes,,
886108840331,MKL_163448_163,apparel & footwear > apparel > shirts,Shirts,Columbia Black Womens US Size Large L Button Down Silver Ridge Shirt,New,85.95,13,,SMW,yes,,
190540735439,MKL_217751_10552,apparel & footwear > footwear > boots,Boots,SOREL Womens Tivoli III Leather Closed Toe Ankle Cold Weather Boots Variant Size Value US 10,New,216.95,0,,SMW,no,,
9321977690256,MKL_1894530_148,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Boys Diamond Tee - Black Variant Size Value 16US,New,28.95,0,,SMW,no,,
9321977694407,MKL_1866131_266,apparel & footwear > swimwear > bikini bottoms,Bikini Bottoms,Ocean & Earth Ladies Lani Hipster Pant Bikini Bottom - Citrus Variant Size Value 14US,New,33.95,0,,SMW,no,,
SP040818061800,MKL_301748_650,home & living > outdoor living > hammocks > hammocks,Hammocks,THERMAREST SLACKER HAMMOCK WARMER,New,130.95,0,,SMW,no,,
TRKBLK159,MKL_1866131_129,sports & outdoors > winter sports > snowboards,Snowboards,Nitro Tracker Wheelie Snowboard Bag Black Checkers 159cm,New,179.00,0,,SMW,no,,
FIND18SWAGP1,MKL_1866324_129,sports & outdoors > camping & hiking > tents & shelters > swags & cots,Swags & Cots,Hillcrest Single Canvas Swag,New,159.00,37,,SMW,yes,,
FINDSRF18002,MKL_1891778_6,sports & outdoors > water sports > surf > surfboards,Surfboards,"Force Blitz Polytec 5'10"" Surfboard",New,419.00,18,,SMW,yes,,
FINDSKI18028,MKL_1893398_84,sports & outdoors > winter sports > skis,Skis,Five Forty Reverse Twin Tip Snow Skis -165cm,New,299.00,0,,SMW,no,,
FINDSRF18017PACK,MKL_1891778_4,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 8'6"" Mini Mal Epoxy Duralite Surfboard + Cover + Leash Package",New,519.00,10,,SMW,yes,,
FIND19SRFQFBam6,MKL_1891778_11,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND Quadfish Duralite 6'0"" Bamboo Surfboard",New,459.00,4,,SMW,yes,,
FINDSRF18016,MKL_1878597_1,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 7'6"" Mini Mal Epoxy Duralite Surfboard",New,409.00,15,,SMW,yes,,
FIND19SRFSpBam6,MKL_1891821_260,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND Speedsta Polytec 6'0"" Bamboo Surfboard",New,459.00,9,,SMW,yes,,
FINDSRF18001,MKL_1891821_263,sports & outdoors > water sports > surf > surfboards,Surfboards,"Force Blitz Polytec 5'7"" Surfboard",New,419.00,5,,SMW,yes,,
FINDSKI18038,MKL_1893398_89,sports & outdoors > winter sports > skis,Skis,Five Forty Park Twin Tip Snow Skis - 175cm,New,299.00,0,,SMW,no,,
FINDSRF18009PACK,MKL_1891778_13,sports & outdoors > water sports > surf > surfboards,Surfboards,"Force 7'0"" Ecoflex Epoxy Bamboo Quad Fun Fish Surfboard + Cover + Leash Package",New,569.00,4,,SMW,yes,,
FINDSKI18035,MKL_1893412_41,sports & outdoors > winter sports > skis,Skis,Five Forty Dagger Powder Twin Tip Snow Skis - 170cm,New,299.00,0,,SMW,no,,
FIND19SOFTProWHITE69,MKL_1866263_49,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'9"" Tuffpro Quadfish Soft Surfboard - White",New,265.00,0,,SMW,no,,
FIND18FLUSHBOS,MKL_1866263_35,sports & outdoors > water sports > boards,Boards,Flush Spark Kneeboard /Orange Spots - Black,New,109.00,0,,SMW,no,,
FIND19SOFTLexGREEN66,MKL_1866263_33,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'6"" Tufflex Quadfish Soft Surfboard - Green",New,245.00,17,,SMW,yes,,
FIND19SOFTLexGREEN510P1,MKL_1866263_20,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 5'10"" Tufflex Quadfish  Soft Surfboard Softboard + Cover + Leash Package - Green",New,279.00,0,,SMW,no,,
FIND19SOFTProWHITE69P,MKL_1866263_14,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'9"" Tuffpro Quadfish  Soft Surfboard Softboard + Padded Silver Cover + Leash Package - White",New,329.00,0,,SMW,no,,
FIND19SOFTLexPINK6,MKL_1866263_25,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'0"" Tufflex Thruster Soft Surfboard - Pink",New,229.00,22,,SMW,yes,,
FIND19SOFTProBLUE56,MKL_1866263_30,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 5'6"" Tuffpro Thruster Soft Surfboard - Blue",New,225.00,0,,SMW,no,,
FIND19SOFTProBLUE69,MKL_1866263_51,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'9"" Tuffpro Quadfish Soft Surfboard - Blue",New,265.00,0,,SMW,no,,
FIND19SOFTLex2GREEN6,MKL_1866131_125,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'0"" Tufflex 2 Thruster Soft Surfboard - Green",New,229.00,0,,SMW,no,,
FIND19SOFTProBLUE69P,MKL_1866239_258,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'9"" Tuffpro Quadfish  Soft Surfboard Softboard + Padded Silver Cover + Leash Package - Blue",New,329.00,0,,SMW,no,,
FIND19SRFBzWBl6,MKL_1866131_96,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND Blitz Polytec 6'0""  Streaked Surfboard - Black",New,419.00,7,,SMW,yes,,
FIND19SOFTProWHITE6P,MKL_1866131_17,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'0"" Tuffpro Thruster  Soft Surfboard Softboard + Padded Silver Cover + Leash Package - White",New,299.00,0,,SMW,no,,
FIND19SOFTLex2GREEN7P,MKL_1866131_93,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 7'0"" Tufflex 2 Thruster  Soft Surfboard Softboard + Padded Silver Cover + Leash Package - Green",New,309.00,0,,SMW,no,,
FIND19SOFTLex2GREEN6P,MKL_1866131_107,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'0"" Tufflex 2 Thruster  Soft Surfboard Softboard + Padded Silver Cover + Leash Package - Green",New,285.00,0,,SMW,no,,
FIND19SOFTLexBLUE8P1,MKL_1866131_120,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 8'0"" Tufflex Thruster  Soft Surfboard Softboard + Cover + Leash Package - Blue",New,339.00,0,,SMW,no,,
FIND19SRFQFWBl7,MKL_1866131_119,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND Quadfish Duralite 7'0""  Streaked Surfboard - Black",New,419.00,1,,SMW,yes,,
FIND18FLUSHBBL,MKL_1866131_148,sports & outdoors > water sports > boards,Boards,Flush Spark Kneeboard /Blue - Black,New,109.00,0,,SMW,no,,
FIND19SOFTLexBLUE8,MKL_1866131_75,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 8'0"" Tufflex Mini Mal Soft Surfboard - Blue",New,269.00,0,,SMW,no,,
9321977729970,MKL_1880159_0,sports & outdoors > water sports > surf > surfboards,Surfboards,"Ocean & Earth Big Wave 12'0"" One XT-Leash",New,61.95,92,,SMW,yes,,
9321977680998,MKL_1871577_34,sports & outdoors > water sports > surf > surfboards,Surfboards,"Ocean & Earth Premium 6'0"" One XT-Leash - Camo",New,45.95,273,,SMW,yes,,
9321977681018,MKL_1871577_33,sports & outdoors > water sports > surf > surfboards,Surfboards,"Ocean & Earth Premium 7'0"" One XT-Leash - Black",New,49.95,241,,SMW,yes,,
FINDSKI18029,MKL_1866239_263,sports & outdoors > winter sports > skis,Skis,Five Forty Shattered Twin Tip Snow Skis -165cm - Red,New,299.00,0,,SMW,no,,
9321977729994,MKL_1871577_62,sports & outdoors > water sports > surf > surfboards,Surfboards,"Ocean & Earth Longboard 9'0"" One XT-Leash - Lime",New,52.95,52,,SMW,yes,,
9321977681186,MKL_1871577_45,sports & outdoors > water sports > surf > surfboards,Surfboards,"Ocean & Earth Longboard 9'0"" One XT-Leash - Blue",New,52.95,112,,SMW,yes,,
FINDSKI18023,MKL_1866263_1,sports & outdoors > winter sports > skis,Skis,Five Forty Surf Twin Tip Snow Skis -165cm,New,149.00,0,,SMW,no,,
FINDSKI18039,MKL_1866263_0,sports & outdoors > winter sports > skis,Skis,Five Forty Surf Twin Tip Snow Skis - 175cm,New,299.00,0,,SMW,no,,
FINDSKI18032,MKL_1866131_81,sports & outdoors > winter sports > skis,Skis,Five Forty Reverse Twin Tip Snow Skis -165cm,New,299.00,0,,SMW,no,,
FIND19SRFQBam7,MKL_1866131_63,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND Quadfish Duralite 7'0"" Bamboo Surfboard",New,479.00,7,,SMW,yes,,
FINDSKI18033,MKL_1866131_126,sports & outdoors > winter sports > skis,Skis,Five Forty Dagger Powder Twin Tip Snow Skis - 170cm,New,299.00,0,,SMW,no,,
FINDSKI18030,MKL_1866131_108,sports & outdoors > winter sports > skis,Skis,Five Forty Park Twin Tip Snow Skis -165cm,New,299.00,0,,SMW,no,,
FINDSKI18005,MKL_1866131_101,sports & outdoors > winter sports > skis,Skis,Five Forty Park Twin Tip Snow Skis -135cm,New,299.00,3,,SMW,yes,,
FINDSKI18043,MKL_1866131_122,sports & outdoors > winter sports > skis,Skis,Five Forty Cloak Powder Twin Tip Snow Skis - 177cm,New,299.00,0,,SMW,no,,
FINDSKI18048,MKL_1866131_84,sports & outdoors > winter sports > skis,Skis,Five Forty Dagger Powder Twin Tip Snow Skis - 180cm,New,299.00,0,,SMW,no,,
FINDSRFB18008,MKL_1866131_79,sports & outdoors > water sports > surf > surfboards,Surfboards,6'6'' FIND Duralite Shortboard Surfboard Cover,New,65.00,17,,SMW,yes,,
9321977690270,MKL_1866263_149,apparel & footwear > apparel > tees & tops,Tees & Tops,Ocean & Earth Boys Diamond Tee Pale - PaleBlue Variant Size Value 12US,New,28.95,0,,SMW,no,,
FINDSRF18008,MKL_1866263_6,sports & outdoors > water sports > surf > surfboards,Surfboards,"Force 6'6"" Ecoflex Epoxy Bamboo Quad Fun Fish Surfboard",New,509.00,6,,SMW,yes,,
FIND17SURFLeash8,MKL_1866263_39,sports & outdoors > water sports > surf > surfboards,Surfboards,8'0'' FIND Shortboard Straight Leash,New,19.95,17,,SMW,yes,,
FINDSRF18011,MKL_1866324_49,sports & outdoors > water sports > surf > surfboards,Surfboards,"FIND 6'0"" Quadfish Duralite Surfboard",New,379.00,8,,SMW,yes,,
FINDSKI18017,MKL_1866263_8,sports & outdoors > winter sports > skis,Skis,Five Forty Park Twin Tip Snow Skis -155cm,New,299.00,0,,SMW,no,,
FINDSKI18004,MKL_1866324_70,sports & outdoors > winter sports > skis,Skis,Five Forty Park Twin Tip Snow Skis -135cm,New,299.00,1,,SMW,yes,,
9321977713832,MKL_1866187_56,apparel & footwear > apparel > shorts,Shorts,Ocean & Earth Boys Last Term Walkshort - Olive Variant Size Value 12US,New,46.95,5,,SMW,yes,,
SP040818096284,MKL_333945_608,home & living > outdoor living > hammocks > hammocks,Hammocks,THERMAREST SLACKER DOUBLE HAMMOCK - GREY,New,148.95,0,,SMW,no,,
9321977712187,MKL_1870604_154,apparel & footwear > apparel > shorts,Shorts,"Ocean & Earth Mens Last Term 20"" Walkshort - Olive Variant Size Value 30US",New,63.95,1,,SMW,yes,,
FINDSRF18003,MKL_1891778_1,sports & outdoors > water sports > surf > surfboards,Surfboards,"Force Blitz Polytec 6'0"" Surfboard",New,419.00,14,,SMW,yes,,
FINDSRF18004,MKL_1891778_2,sports & outdoors > water sports > surf > surfboards,Surfboards,"Force Speedsta Polytec 6'0"" Surfboard",New,409.00,14,,SMW,yes,,
FINDSKI18014,MKL_1893398_80,sports & outdoors > winter sports > skis,Skis,Five Forty Sound Twin Tip Snow Skis -145cm,New,299.00,0,,SMW,no,,
SP040818095317,MKL_301748_953,home & living > outdoor living > hammocks > hammocks,Hammocks,THERMAREST SLACKER HAMMOCK SUPER SNUGGLER - HONEY,New,281.95,0,,SMW,no,,
FINDSKI18034,MKL_1893398_88,sports & outdoors > winter sports > skis,Skis,Five Forty Cloak Powder Twin Tip Snow Skis - 170cm,New,299.00,0,,SMW,no,,
FINDSKI18003,MKL_1893398_83,sports & outdoors > winter sports > skis,Skis,Five Forty Reverse Twin Tip Snow Skis -125cm,New,299.00,0,,SMW,no,,
9321977703482,MKL_1979091_3,apparel & footwear > swimwear > rash vests,Rash Vests,Ocean & Earth Ladies Lunar Cap/S Rash Shirt Graphite - Graphite Variant Size Value 6,New,37.95,0,,SMW,no,,
FINDSKI18007,MKL_1866324_3,sports & outdoors > winter sports > skis,Skis,Five Forty Park Twin Tip Snow Skis -145cm,New,299.00,2,,SMW,yes,,
FINDSKI18010,MKL_1866324_48,sports & outdoors > winter sports > skis,Skis,Five Forty Reverse Twin Tip Snow Skis -145cm,New,299.00,1,,SMW,yes,,
FINDSKI18008,MKL_1866324_99,sports & outdoors > winter sports > skis,Skis,Five Forty Hulappani Twin Tip Snow Skis -145cm,New,299.00,0,,SMW,no,,
